dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,base_price,distance,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
9/26/2011,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0,17,315,332,4,19.52660413,45,-73.969852,40.750962,-73.781802,40.648527
10/1/2012,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,13,470,483,8,0,3,0,0,0,0
7/16/2011,3,0,7,23,0,6,0,1,0.68,0.6364,0.61,0.2239,61,107,168,4,1.219663203,4.1,-73.973141,40.785315,-73.980153,40.775721
7/14/2011,3,0,7,18,0,4,1,1,0.72,0.6515,0.42,0.194,94,484,578,8,14.06692149,23.7,-74.005322,40.650103,-73.859852,40.711942
8/25/2012,3,1,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,4,2.401189716,9.3,-73.97785,40.729675,-74.005877,40.725813
5/25/2011,2,0,5,19,0,3,1,1,0.7,0.6515,0.61,0.1343,73,332,405,4,5.764923974,24.5,-73.995145,40.749812,-73.940478,40.718662
12/19/2011,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21,21,4,2.373319084,7.3,-73.958437,40.77291,-73.974257,40.755255
11/13/2011,4,0,11,10,0,0,0,1,0.44,0.4394,0.44,0.3284,63,178,241,4,5.035959518,10.1,-73.969813,40.763205,-73.992668,40.721372
9/12/2011,3,0,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,43,120,163,4,0.53052158,3.7,-73.995863,40.744098,-73.990998,40.741071
11/18/2011,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378,4,1.627592762,9.7,-73.990431,40.757773,-73.972639,40.763474
12/7/2012,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11,4,0,6.1,-73.984433,40.771084,-73.984433,40.771084
3/20/2011,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,1,11,12,4,19.174034,49.8,-73.782235,40.644691,-73.973344,40.738062
6/3/2012,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,4,0.912968558,4.9,-73.952797,40.780497,-73.955042,40.788527
10/20/2011,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,31,203,234,4,3.468153183,7.7,-73.98729,40.739077,-74.008045,40.712155
3/29/2011,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,1,15,16,4,9.83735898,31.83,-73.865875,40.77044,-73.979228,40.749225
5/9/2012,2,1,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537,68,175,243,4,0.45966044,5,-73.981422,40.762434,-73.983398,40.766286
9/6/2011,3,0,9,22,0,2,1,2,0.54,0.5152,0.94,0.3284,5,79,84,4,0.500928136,4.5,-73.962681,40.775646,-73.957434,40.777766
9/21/2012,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383,4,2.310218777,6.9,-73.966692,40.789004,-73.959358,40.809018
7/3/2012,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0,85,542,627,8,4.441229246,12.5,-73.996905,40.756151,-73.954566,40.779943
2/4/2012,1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,1,27,28,4,2.102967137,13.5,-73.982325,40.772905,-73.965297,40.75908
8/2/2012,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,4,37,41,4,2.63594319,9.5,-73.956678,40.775412,-73.977282,40.757577
4/23/2012,2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,0,6,6,4,1.79268335,6.1,-73.989675,40.756102,-73.970548,40.763163
7/19/2012,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,8,0.554887867,4.5,-73.968897,40.798707,-73.966733,40.793995
9/4/2011,3,0,9,3,0,0,0,1,0.64,0.5758,0.89,0.194,20,23,43,4,1.63894816,6.5,-73.984258,40.76014,-73.99738,40.749263
11/25/2011,4,0,11,4,0,5,1,1,0.3,0.3182,0.75,0.1045,4,3,7,4,1.871084095,7.3,-73.963465,40.774312,-73.9834,40.766893
4/18/2011,2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,6,1,7,4,2.011791038,7.7,-73.969715,40.75779,-73.99134,40.750123
12/15/2011,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104,114,4,2.204959633,7.7,-73.9957,40.764427,-73.992148,40.744787
6/12/2011,2,0,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,19,100,119,4,3.864433898,8.9,-73.991738,40.744403,-73.959888,40.769403
12/28/2012,1,1,12,7,0,5,1,1,0.22,0.2273,0.64,0.1642,1,111,112,4,2.246841856,10.5,-73.978193,40.751915,-74.004858,40.751853
11/28/2011,4,0,11,17,0,1,1,1,0.58,0.5455,0.56,0.194,24,444,468,4,1.320196212,6,-73.956829,40.72098,-73.957186,40.732846
1/8/2012,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,4,0.534887686,5,-73.974776,40.771861,-73.980998,40.770901
1/10/2012,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,4,1.446424451,8,-73.962843,40.76655,-73.947115,40.771767
12/28/2011,1,0,12,5,0,3,1,1,0.32,0.2879,0.57,0.3582,0,9,9,4,5.766668549,13.3,-73.947809,40.782872,-73.988676,40.741282
7/16/2012,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454,4,0.42054709,2.9,-73.979882,40.758655,-73.977834,40.762103
7/26/2011,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163,4,9.32168111,25.45,-73.99055,40.745908,-73.885363,40.771893
8/13/2011,3,0,8,3,0,6,0,1,0.66,0.6212,0.65,0.1343,9,18,27,4,0.709910021,4.5,-73.966639,40.764331,-73.959307,40.767477
3/16/2012,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0,8,144,152,4,2.228024535,9,-74.002078,40.73996,-73.979133,40.749912
9/29/2012,4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537,4,33,37,4,0.853755989,4.1,-73.954595,40.778175,-73.952698,40.785715
6/9/2012,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,218,337,555,8,1.099378638,5.3,-73.960797,40.818232,-73.953255,40.810163
4/11/2012,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,3,103,106,4,1.534318777,5.5,-73.98070526,40.77486038,-73.99184418,40.76394653
2/16/2012,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0,8,281,289,4,7.172109483,18,-74.006052,40.748617,-73.962892,40.8042
1/21/2011,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59,4,0.782355638,4.5,-73.947355,40.764565,-73.952475,40.758697
10/25/2012,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,33,746,779,8,1.253337019,6,-73.99686,40.72311,-74.00537,40.73235
8/10/2012,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112,119,4,1.408774456,8.1,-73.96226,40.759743,-73.953148,40.770363
12/10/2011,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,4,2.7047713,9.5,-74.005739,40.740252,-74.011023,40.716267
12/24/2012,1,1,12,7,0,1,1,1,0.2,0.2576,0.69,0,3,27,30,4,0,5.5,-73.990532,40.719085,-73.990532,40.719085
1/31/2012,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,18,142,160,4,8.456331124,23,-73.95847,40.765569,-73.990547,40.693534
2/8/2012,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,15,111,126,4,1.820267581,6.6,-73.994021,40.75129,-73.97253,40.749632
5/2/2011,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170,4,4.017973842,53,-73.993309,40.719976,-74.040465,40.725234
11/2/2012,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421,4,6.239118133,15.3,-73.9757,40.751598,-74.0163,40.704697
6/14/2012,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,70,368,438,4,1.744448447,6.1,-73.992275,40.734648,-74.003982,40.747582
2/24/2011,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2,4,2.409057056,7.3,-73.96252,40.776573,-73.975502,40.757275
5/22/2011,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,57,174,231,4,7.761196671,30.83,-73.952607,40.776032,-73.861117,40.767782
3/7/2012,1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,33,128,161,4,2.682441707,6.5,-73.988026,40.765026,-73.975303,40.787134
1/13/2011,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,4,1.013205702,4.5,-73.96421,40.77061,-73.96993,40.762597
1/20/2012,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8,107,115,4,1.546380605,5.5,-73.98262024,40.74237061,-73.99588013,40.73276138
9/22/2011,3,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.1045,11,30,41,4,1.075661379,3.7,-73.963823,40.774163,-73.957648,40.782628
11/13/2012,4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,4,207,211,4,0.55647238,4.1,-73.9784,40.783223,-73.98173,40.778902
11/13/2011,4,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343,1,5,6,4,0.437264112,3.3,-73.965352,40.769132,-73.967953,40.76573
10/19/2012,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233,4,12.2346375,31.5,-74.007458,40.726242,-73.870459,40.762649
4/7/2011,2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,5,59,64,4,2.205321346,7,-73.995001,40.760205,-73.986058,40.778839
10/6/2012,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84,4,4.701826531,9.7,-74.002499,40.733322,-73.966174,40.765409
10/13/2011,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0,8,76,84,4,4.595134256,12.1,-73.987243,40.72241,-73.97162,40.76199
11/1/2011,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460,4,1.520913474,10.5,-73.952881,40.783467,-73.957899,40.770332
7/7/2012,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,34,114,148,4,0.821443222,4.5,-74.000607,40.732278,-73.991617,40.73513
4/26/2011,2,0,4,11,0,2,1,1,0.68,0.6364,0.65,0.3881,40,132,172,4,1.541240039,8.1,-73.95199,40.77783,-73.960187,40.765442
6/17/2011,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224,4,1.17596581,4.9,-73.992445,40.721134,-73.981646,40.714442
8/25/2011,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4,4,1.78282494,8.5,-73.989321,40.757413,-73.968748,40.761164
3/29/2012,2,1,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238,4,1.282138633,7,-73.9555,40.781842,-73.970527,40.783687
1/1/2012,1,1,1,9,0,0,0,1,0.26,0.2727,0.93,0.1045,13,27,40,4,1.063588715,5.5,-73.974778,40.7831,-73.985705,40.778307
4/23/2012,2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,2,43,45,4,1.202971117,4.9,-74.001212,40.74134,-73.986977,40.740538
8/14/2011,3,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,98,183,281,4,1.436120436,6.1,-73.987769,40.750038,-73.980449,40.761698
12/30/2012,1,1,12,19,0,0,0,1,0.34,0.3636,0.61,0,16,86,102,4,1.666873895,7.3,-73.976538,40.755762,-73.959461,40.763329
11/2/2011,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106,4,3.852223742,12.1,-73.983548,40.726099,-73.984399,40.691472
8/31/2012,3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421,4,0,8.5,0,0,0,0
9/28/2012,4,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239,58,609,667,8,2.502145341,6.9,-73.981818,40.783335,-73.96748,40.803038
5/22/2011,2,0,5,7,0,0,0,1,0.54,0.5152,0.88,0.1045,13,27,40,4,5.551756161,13.7,-74.001837,40.732437,-73.957734,40.769518
4/14/2012,2,1,4,0,0,6,0,1,0.4,0.4091,0.58,0.1343,11,85,96,4,0.861225914,3.3,-73.972987,40.7904,-73.96814,40.797218
8/17/2011,3,0,8,3,0,3,1,1,0.64,0.5909,0.78,0,1,4,5,4,1.049125559,5.5,-73.984833,40.724207,-73.986985,40.733497
2/6/2011,1,0,2,15,0,0,0,1,0.34,0.3485,0.46,0.0896,52,130,182,4,1.636163104,11.5,-73.982912,40.76426,-73.990407,40.75069
11/19/2012,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217,4,0.683684464,4.5,-73.98357391,40.76544189,-73.97546387,40.76521683
2/23/2012,1,1,2,17,0,4,1,1,0.54,0.5152,0.32,0.1642,49,561,610,8,8.065160631,16.1,-73.981497,40.776205,-74.01464,40.708183
6/9/2012,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230,4,4.323835439,11.7,-73.992091,40.748239,-73.952414,40.772895
10/1/2011,4,0,10,19,0,6,0,2,0.38,0.3939,0.82,0.194,27,99,126,4,0,8.5,0,0,0,0
1/5/2012,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,4,2.311447631,9,-73.99801,40.75608,-73.98273,40.77334
11/1/2011,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118,150,4,1.576582483,6.5,-73.964714,40.769757,-73.982117,40.774973
5/26/2012,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103,141,4,0.457782314,5,-74.000407,40.714337,-74.000503,40.718452
7/14/2012,3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,35,156,191,4,2.324120579,6.1,-73.955641,40.772606,-73.971135,40.755318
3/6/2011,1,0,3,18,0,0,0,3,0.32,0.2879,1,0.3582,0,23,23,4,4.180172134,12,-73.991512,40.726929,-73.977929,40.763074
7/31/2011,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,33,80,113,4,0,12,0,0,0,0
8/13/2012,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673,8,2.710006819,8.5,-73.980556,40.748284,-73.999545,40.728622
4/22/2011,2,0,4,22,0,5,1,3,0.3,0.303,1,0.1343,3,21,24,4,1.066081706,9,-73.96628571,40.76172638,-73.96056366,40.77027512
3/1/2011,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,8,116,124,4,5.817328233,13.3,-73.992338,40.724155,-73.931653,40.699268
11/30/2011,4,0,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,1,23,24,4,2.83079437,9.7,-73.99171,40.758915,-73.988093,40.733613
5/25/2012,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270,350,4,1.903549561,5.3,-73.99716,40.742155,-74.005573,40.726273
3/1/2012,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,4,3.820032276,10.5,-73.983825,40.738307,-73.957293,40.766155
2/25/2012,1,1,2,7,0,6,0,1,0.28,0.2424,0.45,0.4478,3,20,23,4,2.754077042,8.9,-74.004737,40.751987,-73.974168,40.743227
9/1/2012,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237,4,3.46682976,13.7,-73.992392,40.71515,-73.971869,40.688143
7/23/2012,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,4,1.302696751,8.1,-73.975152,40.756832,-73.965323,40.765873
12/9/2011,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0,10,308,318,4,3.943276608,10.9,-74.014483,40.71451,-73.982215,40.740178
12/6/2012,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0,29,206,235,4,0.861115247,6.1,-73.986405,40.745185,-73.989025,40.752668
6/8/2011,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176,4,1.853478742,4.9,-73.964922,40.764382,-73.954068,40.778877
1/17/2012,1,1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045,2,73,75,4,1.652736055,5.7,-73.971523,40.75743,-73.98203,40.744883
9/30/2011,4,0,9,16,0,5,1,1,0.62,0.6212,0.53,0.2239,62,298,360,4,1.092898036,6,-73.956865,40.774874,-73.955842,40.784669
2/11/2012,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,2,85,87,4,1.082410258,6.5,-73.97768402,40.76330566,-73.97769165,40.75357437
6/1/2011,2,0,6,4,0,3,1,2,0.68,0.6364,0.89,0.2239,0,4,4,4,1.520796216,5.7,-73.993252,40.752388,-73.987604,40.765374
9/5/2011,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,26,56,82,4,1.296158177,6,-73.988374,40.759217,-73.991075,40.770689
3/10/2012,1,1,3,3,0,6,0,1,0.26,0.2273,0.41,0.2985,0,16,16,4,0.605858407,3.7,-73.98708,40.741545,-73.990558,40.736778
12/1/2011,4,0,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,139,148,4,1.49900068,4.9,-73.965368,40.763128,-73.956642,40.774873
6/8/2012,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,47,335,382,4,1.843277693,7,-73.995163,40.744714,-73.999739,40.728509
6/9/2012,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,4,15,19,4,5.180825014,10.9,-73.998053,40.722607,-73.96563,40.76218
10/5/2012,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46,4,1.485415618,6.5,-73.951573,40.773733,-73.959827,40.761932
4/30/2011,2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,94,185,279,4,5.184782811,13.3,-73.955707,40.778757,-73.990922,40.74053
5/7/2011,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,129,244,373,4,1.013680896,4.1,-73.986869,40.758182,-73.977844,40.764209
9/16/2012,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,4,0.242800731,6.9,-73.996573,40.748843,-73.995178,40.750753
4/8/2012,2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,185,226,411,4,2.371061964,15,-73.966193,40.758177,-73.991642,40.74908
10/1/2011,4,0,10,20,0,6,0,3,0.36,0.3636,0.87,0.1045,8,58,66,4,5.229852698,22.5,-73.991447,40.75005,-73.934919,40.769477
4/7/2011,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0,39,114,153,4,5.295872186,12.1,-74.007773,40.725133,-73.971308,40.76391
8/21/2012,3,1,8,6,0,2,1,1,0.56,0.5303,0.83,0.1045,5,164,169,4,2.900140802,20,-73.960074,40.762443,-73.991058,40.751086
10/22/2012,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296,4,2.350679023,15,-73.989695,40.735492,-73.97828,40.754775
8/21/2011,3,0,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,4,10,14,4,1.881940305,8.5,-73.97823334,40.7618866,-73.99219513,40.74868011
6/25/2011,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0,157,235,392,4,1.492474939,5.5,-73.991192,40.739212,-74.00175,40.72844
8/13/2012,3,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,1,8,9,4,1.574623321,4.9,-73.987447,40.741957,-73.977993,40.754168
6/14/2012,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,4,17,21,4,1.213749688,4.9,-73.986092,40.751682,-73.977242,40.760292
9/7/2011,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343,3,63,66,4,0.038486704,2.5,-73.959008,40.712517,-73.959132,40.712184
3/27/2011,2,0,3,3,0,0,0,3,0.2,0.197,0.69,0.2239,0,14,14,4,4.281998752,10.5,-73.952301,40.784013,-73.973045,40.748868
9/9/2012,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170,4,1.751521049,5.7,-73.989708,40.73873,-73.997613,40.724167
1/12/2012,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,0,2,2,4,2.68592636,11,-73.950396,40.783667,-73.961248,40.760961
5/31/2012,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,26,114,140,4,2.772315936,10,-73.94952,40.780422,-73.972101,40.76229
4/23/2012,2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,12,88,100,4,20.8761807,57.33,-73.776721,40.645324,-73.983183,40.748877
12/24/2011,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5,4,20.32532629,49.8,-73.78555,40.64205,-73.980793,40.749187
1/7/2011,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,4,1.491884902,8.5,-73.992148,40.754051,-73.975903,40.748717
9/26/2012,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,27,307,334,4,3.588463884,13.5,-73.96829224,40.76164246,-73.99909973,40.73936844
4/18/2011,2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,20,131,151,4,0.876673723,5,-73.99941254,40.74410629,-73.98988342,40.74726868
7/1/2011,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269,4,1.522107295,6.5,-73.994023,40.75171,-73.976773,40.755773
3/15/2011,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0,10,147,157,4,5.767567022,12.9,-73.972626,40.785846,-73.994321,40.736666
6/14/2011,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174,193,4,0.882211196,6.1,-73.997519,40.73614,-74.007986,40.736214
8/7/2012,3,1,8,23,0,2,1,1,0.72,0.697,0.79,0,18,120,138,4,0.485413496,3.5,-74.01589,40.711205,-74.013135,40.715037
12/21/2011,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209,4,0.282075078,9,-73.9884491,40.7259407,-73.989151,40.72842026
9/9/2011,3,0,9,6,0,5,1,2,0.62,0.5152,1,0.1343,3,54,57,4,0.67455337,6.7,-74.000548,40.737311,-73.993162,40.734975
8/6/2011,3,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,2,4,6,4,1.040227148,5.3,-73.951788,40.782128,-73.961878,40.776735
10/20/2012,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78,4,1.439673529,5.5,-73.963975,40.773902,-73.95411,40.784472
10/13/2012,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249,4,1.892626777,7.7,-73.985653,40.747188,-73.98329,40.730267
8/21/2012,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0,76,226,302,4,3.149838636,12.9,-73.97274,40.753488,-74.006575,40.741452
4/14/2011,2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0,37,222,259,4,0.597555966,4.5,-73.958326,40.768777,-73.95916,40.763442
8/7/2012,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0,76,185,261,4,3.194827949,9.5,-73.986004,40.749766,-74.003312,40.724212
1/28/2012,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17,4,1.501963383,6,-73.98626,40.75845,-73.982653,40.771674
1/30/2011,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,8,57,65,4,1.358225969,6.1,-73.988137,40.73474,-73.983568,40.74645
8/30/2012,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294,4,3.69794529,12.1,-73.985428,40.744102,-73.958588,40.770407
2/9/2011,1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,0,84,84,4,3.807152813,10.5,-73.91406,40.765092,-73.950657,40.745017
12/25/2012,1,1,12,21,1,2,0,2,0.3,0.2879,0.65,0.194,8,26,34,4,1.411882844,8,-73.994767,40.731799,-73.986516,40.742846
6/20/2012,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,42,302,344,4,2.59169133,8.5,-73.977425,40.752052,-73.9815,40.775147
7/31/2011,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0,4,4,8,4,0.880954576,12.5,-73.97177124,40.75571823,-73.97831726,40.76189423
1/10/2011,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,4,1.298652917,4.5,-74.005991,40.735314,-73.998334,40.745446
2/9/2011,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,0,7,7,4,2.835291572,13.3,-74.006893,40.712272,-73.989375,40.734032
6/14/2011,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346,365,4,1.57618356,6.9,-73.999842,40.761572,-73.982845,40.755652
4/20/2011,2,0,4,3,0,3,1,1,0.42,0.4242,0.94,0,0,2,2,4,0.940841154,3.5,-74.005821,40.745254,-74.000546,40.752709
12/25/2011,1,0,12,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16,4,1.954661714,9.5,-73.959509,40.814332,-73.939583,40.805312
9/25/2012,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,80,213,293,4,8.679796831,22.1,-73.996359,40.686204,-73.972373,40.762092
7/21/2012,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,4,2.07925065,5.3,-74.00672,40.743813,-73.994987,40.760258
2/11/2011,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194,14,111,125,4,0,2.5,0,0,0,0
5/1/2012,2,1,5,8,0,2,1,2,0.52,0.5,0.94,0.2836,19,538,557,8,1.512930311,6.5,-73.987366,40.739465,-74.002286,40.74703
6/19/2012,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,4,0,12.5,0,0,0,0
8/3/2012,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,380,4,3.405767943,10,-73.926197,40.7624,-73.966622,40.762552
10/28/2011,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,28,102,130,4,4.565827557,24.5,-73.99882507,40.7496376,-74.01074219,40.70959473
1/6/2012,1,1,1,13,0,5,1,1,0.4,0.4091,0.43,0.2836,16,188,204,4,2.003717159,7.7,-73.988933,40.757277,-73.975883,40.742218
10/23/2011,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,120,220,340,4,0,14.1,0,0,0,0
8/19/2012,3,1,8,21,0,0,0,3,0.62,0.5909,0.78,0.0896,36,154,190,4,1.615284166,5.7,-73.992488,40.730615,-74.001482,40.717792
12/21/2012,1,1,12,0,0,5,1,3,0.42,0.4242,0.88,0.2985,0,17,17,4,0,28,0,0,0,0
5/6/2011,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9,4,1.058749685,6.5,-73.973787,40.747695,-73.986315,40.746973
10/27/2011,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0,3,23,26,4,2.049408509,7.3,-73.993656,40.75711,-73.980168,40.741778
10/27/2011,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,12,95,107,4,2.879611058,7.7,-73.981439,40.760569,-73.957854,40.779309
12/13/2012,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148,4,1.590092139,10,-74.002595,40.737675,-73.987135,40.729482
6/4/2012,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,84,186,270,4,2.564633179,10.1,-74.0045,40.742143,-73.99433,40.720412
