fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance
3.5,-74.012033,40.71533,-74.011588,40.71613,1,0.096569317
8,-73.996244,40.743479,-74.009849,40.721484,1,2.701908581
8.1,-73.994043,40.751702,-73.976979,40.743113,1,1.726370063
7.7,-73.98142,40.728892,-73.9761,40.752308,3,2.642865142
15.7,-73.95547,40.804327,-74.006753,40.751338,2,7.307307841
5.7,-73.991755,40.769737,-73.987695,40.7562,1,1.544079606
10,-73.984855,40.768497,-74.002087,40.761137,2,1.6666296
22,-74.003889,40.7257,-73.938777,40.810829,2,10.94284449
5.7,-74.004778,40.74689,-73.99128,40.750075,3,1.19131327
3.3,-73.989213,40.76323,-73.99228,40.759015,2,0.53532467
4.5,-73.983178,40.767873,-73.979043,40.776613,4,1.032664544
16.9,-73.982184,40.691331,-73.977924,40.753484,3,6.922588677
12,-74.008475,40.710677,-73.982448,40.757746,1,5.676472689
9.5,-74.010419,40.718905,-73.990099,40.735038,4,2.48071066
5,-73.97711945,40.74721909,-73.98313904,40.75214005,1,0.746249908
6.5,-73.994423,40.750168,-73.993025,40.736967,1,1.473063761
6.5,-73.961962,40.759385,-73.94836,40.782434,1,2.808129818
4.9,-73.956061,40.779579,-73.956071,40.77193,1,0.850797411
33.3,-73.989483,40.744706,-73.861974,40.768544,1,11.0656883
15.3,-73.981556,40.783716,-73.975129,40.744191,1,4.429575811
9.5,-73.977463,40.761222,-73.966133,40.761849,3,0.957087847
29,-73.984487,40.745767,-73.935997,40.84361,1,11.62383598
6.9,-74.007724,40.742578,-74.004901,40.751211,2,0.989275108
4.1,-73.99056,40.756104,-73.980643,40.754758,1,0.848882873
25,-73.926043,40.762267,-73.949669,40.762002,1,1.990672061
13,-73.995972,40.720187,-74.008207,40.749845,1,3.456271705
9.7,-73.992077,40.725643,-73.989105,40.747882,1,2.486289875
8.9,-73.972092,40.749892,-73.991185,40.726925,1,3.019165271
6.5,-73.981882,40.749761,-73.974217,40.751944,1,0.690008807
7.5,-73.992223,40.74871,-73.998547,40.758332,1,1.195566063
4,-73.994457,40.750212,-74.000895,40.74714,2,0.641143694
5.3,-73.993604,40.751411,-73.991003,40.765788,1,1.614096675
9.7,-73.96215,40.779097,-73.981937,40.773165,5,1.79252755
11.5,-73.98446,40.765227,-73.953842,40.772873,1,2.715846324
10.5,-73.967145,40.803702,-73.981677,40.77851,5,3.057674803
10.5,-73.946265,40.777153,-73.991182,40.750367,5,4.81624458
18.1,-73.990321,40.756641,-73.93991,40.81786,1,8.024426889
22.1,-73.989573,40.754288,-73.929717,40.854687,5,12.25182299
7.5,-73.954338,40.781351,-73.958419,40.76871,1,1.447466499
8.1,0,0,0,0,1,0
9.7,-73.97794,40.773608,-73.970321,40.755871,1,2.074670719
7.7,-73.974798,40.76189,-73.952859,40.777031,2,2.500371032
6.5,-73.980363,40.783716,-73.984278,40.769983,1,1.562708108
4.9,-73.976183,40.765483,-73.962612,40.76882,1,1.201993863
5.3,-73.997793,40.674705,-74.010363,40.6732,1,1.073538768
21.3,-73.951925,40.7693,-74.010065,40.721,2,7.270994263
10,-73.960187,40.769252,-73.99046,40.755332,1,2.983634267
16.5,-73.994905,40.720687,-73.97819,40.776327,1,6.347083344
3,-73.967822,40.765781,-73.970472,40.762188,1,0.45777799
16,-73.94854,40.754012,-73.989395,40.774465,1,4.125767849
5.7,-73.976944,40.759047,-73.977094,40.75048,1,0.952989793
3.7,-73.986665,40.761137,-73.977163,40.757428,3,0.900610891
8.1,-74.006322,40.739657,-73.98122,40.750087,1,2.412595327
6.5,-73.986753,40.740155,-73.975823,40.755358,1,1.925585039
4.5,-73.980664,40.737797,-73.989233,40.734139,1,0.828936824
6.9,-73.988775,40.736972,-73.99193,40.721933,2,1.693792302
8.5,-73.961205,40.806618,-73.953781,40.787825,1,2.18181541
21.7,-73.994463,40.720597,-73.924185,40.763457,2,7.60292527
8.5,-73.987153,40.749515,-73.987472,40.762285,1,1.420659246
13.5,-73.95524,40.780057,-73.96252,40.76727,5,1.548859952
25,-73.986407,40.742821,-73.951036,40.821797,1,9.275879184
9,-73.9969635,40.72500992,-73.99474335,40.75044632,1,2.83546724
4.1,-73.992111,40.756396,-73.994575,40.750609,1,0.676340931
8.9,-73.952107,40.777413,-73.973362,40.795138,4,2.662946545
10.5,-73.991719,40.766282,-73.973674,40.747684,2,2.567271201
7,-73.981097,40.725044,-73.990529,40.737135,1,1.562283837
8.9,-73.975787,40.752693,-73.994188,40.742585,1,1.915311061
8.5,-73.986043,40.75256,-73.957013,40.775114,1,3.503535934
31.3,-73.980415,40.753807,-73.871842,40.774422,2,9.429868815
19.5,-74.004439,40.707431,-73.984242,40.762725,2,6.381566769
6,-74.001655,40.733727,-74.008415,40.716637,1,1.9844903
6,-73.980045,40.754343,-73.970568,40.754419,1,0.798560416
6.5,-73.969719,40.763036,-73.95506,40.765582,1,1.26701124
18.5,-73.964103,40.764703,-74.002682,40.723725,1,5.598640588
6.5,-73.984437,40.750902,-73.977672,40.760995,1,1.259055029
11.7,-73.986558,40.733159,-73.983361,40.774529,1,4.609456073
12.1,-73.997643,40.71678,-74.009774,40.680084,1,4.2079348
7.3,-73.975995,40.776095,-73.953485,40.772663,1,1.934129609
11.7,0,0,0,0,2,0
2.5,0,0,0,0,1,0
5,-73.976913,40.749262,-73.974715,40.756497,1,0.825784212
6.1,-73.980675,40.725832,-73.99487,40.723019,1,1.236816628
8.5,-74.001006,40.746521,-73.982409,40.762725,2,2.388273252
10.1,-73.987435,40.739477,-73.961433,40.7667,5,3.737512619
7.3,-74.016947,40.708877,-74.009297,40.710635,1,0.673997282
4.5,-73.99507,40.723097,-74.005642,40.726657,1,0.975186773
5.7,-73.978019,40.766622,-73.97753,40.753604,3,1.448575951
3.5,-73.990298,40.740751,-73.99363,40.736355,1,0.563866453
17.7,-73.946454,40.785162,-73.919916,40.757851,1,3.771676343
9,-73.990112,40.760806,-73.97609,40.748811,1,1.782118643
8.5,-73.988573,40.722802,-73.987638,40.741095,1,2.036252945
7.3,-74.008295,40.725907,-73.988072,40.728845,2,1.735688707
4.5,-73.985313,40.723637,-73.995265,40.7252,3,0.856740851
10,-74.005892,40.7485,-74.006144,40.72318,1,2.816419462
57.33,-73.78853,40.641945,-73.971692,40.757002,1,20.0586834
4.5,-73.982817,40.766964,-73.978035,40.777166,1,1.204141282
10.5,-73.954594,40.769849,-73.991878,40.753893,1,3.607847384
8.9,-74.012919,40.716524,-73.995577,40.74816,1,3.810376121
42,-73.783832,40.64866,-73.959465,40.71137,2,16.37498108
18,-73.978752,40.740892,-73.993982,40.69932,5,4.798983677
4.5,-73.95019531,40.78693771,-73.95454407,40.7790184,2,0.953974804
32.05,-73.870898,40.773838,-73.984369,40.760244,1,9.677899639
17.3,-73.982633,40.75255,-74.01678,40.706202,1,5.904340071
9,-73.989245,40.729075,-73.988405,40.714217,1,1.654169215
7.7,-73.98778,40.71993,-73.999872,40.734622,1,1.926000143
23.5,0,0,0,0,2,0
14.5,-73.980021,40.755189,-73.986829,40.721404,1,3.80145008
4.1,-73.993073,40.742446,-73.987963,40.750037,1,0.947811541
10.1,-73.96964,40.74893,-73.97598,40.786243,1,4.184542914
8.1,-73.970223,40.759881,-73.99143,40.750296,1,2.080737732
11.3,-73.96804,40.759881,-73.979779,40.755003,2,1.128111889
3,-74.01132965,40.71583176,-74.00718689,40.71398163,1,0.405386468
8.5,-73.97956848,40.76610947,-73.9552002,40.77711105,1,2.389774131
8.9,-73.992648,40.743068,-73.971317,40.756322,1,2.324688034
4,-73.964385,40.792075,-73.955958,40.787937,1,0.845854843
26.27,-73.871052,40.773783,-73.96378,40.77109,2,7.816720165
4.9,-73.998833,40.76008,-73.990447,40.751073,1,1.225948183
16.1,-73.98963,40.734418,-73.973308,40.792663,3,6.622903307
5.7,-73.984328,40.743205,-73.973362,40.743657,1,0.925494987
9.5,-73.989474,40.753558,-73.994743,40.765634,1,1.414667383
11.3,-73.989139,40.73757,-73.948047,40.778732,1,5.740085258
10.5,-73.994109,40.750989,-73.953877,40.775402,1,4.343031339
8.5,-74.006132,40.740397,-74.00147,40.761422,1,2.371371181
7,-73.986777,40.733162,-74.005077,40.733275,5,1.542468339
5,-73.964067,40.770477,-73.956661,40.780793,1,1.306056081
9,-73.98145294,40.76426697,-73.97740173,40.78259659,1,2.067162189
11.5,-73.99237061,40.73050308,-73.97336578,40.75915146,1,3.566380368
49.57,-73.776715,40.645398,-73.971272,40.792803,2,23.19136952
32.1,-73.947834,40.752132,-73.745523,40.766776,2,17.12272182
5.4,-73.9755,40.751762,-73.96446,40.754068,1,0.964946382
6.9,-73.95557,40.764887,-73.97436,40.753308,1,2.040826299
10.5,-73.964004,40.75701,-73.957582,40.768733,1,1.411736612
12.9,-73.962196,40.805172,-73.958589,40.762189,1,4.790633512
5.3,-73.985843,40.757633,-73.974088,40.760008,2,1.025016271
12.1,-73.997604,40.721129,-73.971814,40.763332,1,5.172964841
8.9,-73.980242,40.74594,-73.997653,40.730073,1,2.295217813
6.5,-73.964805,40.759902,-73.977842,40.741995,3,2.274645033
18,-73.966605,40.770555,-73.966038,40.799937,2,3.268503805
8.9,-73.970754,40.756411,-73.986179,40.754675,1,1.313927259
5,-73.965662,40.790492,-73.975824,40.790745,1,0.856228303
15,-73.952728,40.776852,-73.988997,40.760222,1,3.571626755
38.83,-73.86389,40.770052,-73.988597,40.742772,1,10.93664008
8.5,-73.98986053,40.74196625,-73.98670959,40.76136017,3,2.173460118
13.3,-73.993155,40.736075,-73.999885,40.708543,1,3.114487923
23.47,-73.97492,40.747783,-73.87249,40.774362,1,9.122060574
5.7,-73.990664,40.734765,-74.008698,40.738136,1,1.565490063
22,-73.93747,40.796934,-73.902411,40.858414,2,7.44787134
8,-74.0057373,40.72554398,-73.98693085,40.72966385,4,1.650143684
8.5,-74.013754,40.716767,-73.996567,40.722061,1,1.563995063
7.3,-74.001092,40.729183,-73.99387,40.713862,5,1.809637903
6.5,-73.978115,40.729558,-73.996268,40.737017,1,1.740494086
9.7,-73.988985,40.741363,-73.989463,40.76821,1,2.98645892
10.9,-73.984963,40.758823,-74.005242,40.721013,1,4.539593206
14.9,-74.012464,40.705745,-73.983398,40.744282,1,4.937299136
8.1,-74.01055,40.709513,-73.99268,40.730526,1,2.780702136
4.1,-73.977293,40.76305,-73.98412,40.759873,1,0.675052542
12.1,-73.95635,40.767337,-73.992329,40.74932,2,3.633896122
6,-73.953114,40.78621,-73.955305,40.774141,1,1.355057319
3,-73.953317,40.771505,-73.950044,40.775953,1,0.566380374
4.1,-73.98278,40.76574,-73.977918,40.773368,1,0.942143366
4.5,-73.974417,40.753817,-73.973487,40.747012,1,0.760964814
9.3,-73.988662,40.748662,-73.981822,40.778234,4,3.339383387
10.5,-73.945672,40.778,-73.967855,40.762642,5,2.531806309
19.7,-74.002293,40.739701,-73.901931,40.744436,1,8.47427649
8.1,-73.982125,40.764215,-74.00157,40.73612,1,3.528503962
11.7,-73.9941,40.751232,-73.96778,40.7714,1,3.154265119
8,-73.975523,40.761147,-73.984927,40.745422,1,1.920201936
5.3,-73.994838,40.755331,-74.007475,40.741048,1,1.912564828
11,-73.979191,40.752696,-73.997931,40.765922,2,2.158027482
13.7,-74.000285,40.725123,-73.976733,40.78265,1,6.699380774
3.7,-73.994051,40.746497,-74.00261,40.748844,1,0.767031073
10.1,-73.985042,40.74846,-73.988398,40.722767,1,2.871791414
10.9,-74.000558,40.742001,-73.97609,40.782115,1,4.915044002
8,-74.005049,40.722861,-73.986412,40.737859,1,2.291433177
8,-73.994279,40.741182,-73.972476,40.753347,1,2.281776972
7.7,-73.99494,40.745127,-73.994152,40.74573,5,0.094382999
5.7,-74.007946,40.712389,-74.006744,40.7311,1,2.083686624
30.5,-73.79026,40.644085,-73.805295,40.750967,1,11.95588693
6.5,-73.977208,40.755574,-73.971794,40.747828,1,0.974906508
4.5,-74.00494,40.74664,-73.99533,40.749485,5,0.8694333
8.5,-73.958723,40.763957,-73.952485,40.787497,5,2.670550389
4.1,-74.004795,40.716665,-74.009015,40.71653,1,0.356088663
11.7,-73.986242,40.762625,-74.010587,40.722905,1,4.871172922
6.1,-73.983953,40.725332,-73.993415,40.722552,1,0.855458205
13.5,-73.997087,40.723882,-73.995462,40.683212,1,4.525792089
10.1,-73.987023,40.742405,-73.967632,40.757892,3,2.374283095
6.1,-73.96563,40.759152,-73.979638,40.739885,5,2.446633697
6.5,-73.973182,40.785425,-73.952517,40.786662,1,1.745798185
6,-73.96999359,40.7536087,-73.9801178,40.75307465,1,0.855127288
5.3,-73.981568,40.781025,-73.981232,40.768002,1,1.448822581
10.1,-74.007175,40.743567,-73.9793,40.767122,3,3.518625705
6,-73.988202,40.764392,-73.991147,40.760332,1,0.515262392
15.7,-74.003575,40.739308,-73.999968,40.687273,1,5.795828132
10.9,-73.951382,40.721247,-73.960805,40.715133,1,1.045728606
10,-73.974382,40.762657,-73.989497,40.741735,1,2.65286659
6.5,-73.993098,40.768647,-73.990956,40.760591,1,0.914057148
6.5,-73.965575,40.774607,-73.973112,40.763812,5,1.358255317
8.5,-73.997337,40.720617,-73.987575,40.744264,1,2.755943718
11.7,-73.949797,40.772372,-73.989702,40.748529,1,4.282120852
6,-73.95817,40.775712,-73.965958,40.765107,1,1.34975313
13,-73.992115,40.750453,-73.969964,40.757474,1,2.023211823
32.5,-73.97557831,40.74897003,-73.89433289,40.88529968,5,16.6348512
7.5,-73.966775,40.757275,-73.975072,40.751402,1,0.956800896
9.7,-73.977597,40.784274,-73.943749,40.793705,4,3.037384767
7,-73.994747,40.743742,-73.976415,40.739615,2,1.611674192
26.9,-73.872949,40.774237,-74.006869,40.713862,1,13.13252243
10.5,-73.979395,40.764377,-73.977204,40.789802,1,2.834033559
16,-73.981382,40.770652,-73.991617,40.727387,3,4.889030745
12.5,-73.99676,40.7204,-73.977345,40.756277,1,4.313027533
4.5,-73.958105,40.760758,-73.952101,40.769284,1,1.07480171
17,-73.99321747,40.72243881,-73.96645355,40.76158905,5,4.904128139
40.27,-73.874875,40.774017,-74.0047,40.707272,1,13.22209101
18.5,-74.012294,40.702712,-73.978582,40.758116,1,6.786140557
21,-73.874415,40.773953,-73.95576,40.713147,1,9.629984205
18.1,-73.995222,40.727115,-73.973422,40.789973,3,7.22891274
6.1,-73.971878,40.757523,-73.985779,40.74846,1,1.545366606
10.1,-74.014537,40.716373,-73.995893,40.744118,5,3.463147752
22.5,-73.94538,40.77528,-74.00179,40.715672,3,8.158218746
13.7,-74.003446,40.751513,-74.007859,40.705422,1,5.14017125
6.1,0,0,0,0,1,0
17.3,-73.991598,40.749673,-73.952747,40.768155,1,3.865302973
15,-74.00618,40.733047,-73.983117,40.747887,1,2.549988892
6,-74.00511,40.72299,-73.99935,40.73936,1,1.884446304
4.1,-73.982312,40.776775,-73.983118,40.76987,1,0.771036929
6.5,-73.997104,40.720535,-74.000401,40.725235,1,0.592068279
8.5,-73.986005,40.75996,-74.000483,40.758408,1,1.231957972
5.3,-73.988527,40.764012,-73.989333,40.757805,3,0.693735002
3.3,-74.006788,40.73018,-74.001875,40.731007,3,0.424202627
6.5,-73.956478,40.787073,-73.944802,40.779811,1,1.272586836
12,-73.98258209,40.75696945,-73.95658875,40.77518845,1,2.983584033
4.9,-73.992594,40.730186,-74.00067,40.736437,2,0.973021852
8.5,-73.97003174,40.79973602,-73.97164154,40.78234482,1,1.939165174
9.5,-73.988627,40.774835,-73.959925,40.766092,1,2.606042797
5,-73.97196,40.74979,-73.96069,40.76137,5,1.600231514
11.5,-73.966743,40.770968,-73.988043,40.764932,1,1.91582705
8.5,-73.990409,40.731229,-73.978645,40.753914,1,2.711021801
45,-73.783715,40.648688,-73.962138,40.767671,2,20.03682126
10.5,-73.955452,40.776683,-73.973532,40.757032,1,2.664107329
12.7,-73.977745,40.745511,-73.956151,40.746056,2,1.820717896
11.7,-73.979123,40.686538,-73.960638,40.714287,5,3.457798884
11.5,-73.98539,40.74199,-73.959845,40.774652,2,4.222651733
6.5,-73.970602,40.7891,-73.962898,40.804362,1,1.817316209
4.9,-73.962173,40.762838,-73.975705,40.759552,1,1.197222571
4.9,-73.982428,40.755761,-73.985812,40.759618,2,0.515115115
6.5,-73.982851,40.751282,-73.972771,40.758524,1,1.17056046
6,-73.97458,40.74235,-73.96689,40.75636,1,1.687687748
17,-73.96894073,40.78513336,-73.97676086,40.73916245,1,5.155606761
11.4,-73.983046,40.76308,-73.949873,40.780635,1,3.408999375
8.9,-73.962775,40.663784,-73.990403,40.66407,1,2.331268908
5.7,-73.9707,40.767234,-73.977998,40.758106,1,1.186960235
39.5,-73.99477,40.755246,-73.958424,40.637203,1,13.48292847
13.5,-73.98638916,40.73777771,-73.9509201,40.77498627,1,5.104881141
9.7,-73.991488,40.72941,-73.999105,40.75473,1,2.888567324
12,-73.954873,40.780667,-73.97883,40.761262,2,2.954889002
10.5,-73.976322,40.748322,-73.97474,40.763242,1,1.664893536
6,-74.00332642,40.72053146,-74.00821686,40.71693039,1,0.574816047
5.3,-73.980388,40.754257,-73.99185,40.738408,1,2.010145748
6.5,-73.978126,40.752313,-73.983932,40.754734,1,0.55842815
6.5,-73.98071,40.76428,-73.995242,40.758877,1,1.363855729
6,-74.00061,40.718486,-73.999712,40.730292,1,1.315359404
9.4,-73.976324,40.754069,-73.970944,40.788682,1,3.876579771
8.9,-73.981083,40.737702,-74.00788,40.73805,1,2.258761103
10.1,-73.977767,40.75246,-74.00256,40.750037,1,2.106426395
9,-73.982186,40.766108,-73.977704,40.783153,1,1.933135677
10.5,-73.96544647,40.76577759,-73.98529053,40.77619171,1,2.033734185
3.3,-73.992422,40.694107,-73.992427,40.697325,1,0.357937852
35.2,-73.872737,40.77393,-73.974822,40.75755,1,8.790909845
10.5,-74.002578,40.749736,-73.979478,40.781913,1,4.073890131
6,0,0,0,0,1,0
9,-73.993362,40.75175,-73.978005,40.764225,1,1.897247521
17.5,-74.00119781,40.72249603,-73.99521637,40.7505722,1,3.163335636
12,0,0,0,0,1,0
15.7,0,0,0,0,1,0
12,-73.985235,40.73241,-73.951333,40.774384,1,5.473326163
8.5,-73.970682,40.752041,-73.986914,40.7498,1,1.390279733
5,-74.004585,40.724047,-73.996238,40.737087,1,1.612066421
28.54,-73.87097931,40.77367401,-73.97332764,40.74857712,5,9.063420495
5.3,-73.977174,40.755974,-73.982434,40.763422,1,0.939524355
4,-73.989588,40.740703,-73.984487,40.737008,1,0.594753586
57.33,-73.964776,40.759745,-73.782424,40.648753,2,19.71910112
12.9,-74.000941,40.73156,-73.960663,40.772814,1,5.707387598
19.7,-74.011842,40.71314,-73.970067,40.764708,5,6.730225008
7.7,-73.986652,40.777051,-73.969484,40.767682,1,1.782515463
16.5,-73.953807,40.778891,-73.937818,40.852071,1,8.25033069
5,-73.98922,40.762977,-73.979413,40.758237,2,0.980127133
9.3,0,0,0,0,5,0
11.3,-73.97205,40.763125,-73.98587,40.740987,5,2.72387236
5,-73.954113,40.778797,-73.945242,40.790112,5,1.463615732
8.5,-73.99881744,40.71720505,-73.98994446,40.73419952,1,2.032886685
14.1,-73.976587,40.751783,-73.961593,40.797883,2,5.280944712
41.33,-73.988954,40.736811,-73.861514,40.768164,1,11.29027767
14.5,-73.991512,40.765319,-73.969361,40.760621,1,1.937945904
10.9,-74.009307,40.712502,-73.980875,40.738508,1,3.756516665
14.1,-73.98893,40.75295,-74.017532,40.708407,1,5.509918128
10.5,-73.96296,40.769222,-73.973158,40.79604,3,3.104153771
5,-73.97123,40.760861,-73.965801,40.768367,1,0.951960327
34,-73.78872,40.647499,-73.871192,40.774163,1,15.711327
21.3,-73.971743,40.746367,-73.941838,40.84317,1,11.05793354
11.7,-73.983783,40.761983,-73.947554,40.780806,2,3.700952164
8.5,-73.953685,40.791088,-73.981643,40.770422,2,3.29071355
4.9,-73.98733,40.729172,-73.989273,40.721672,5,0.850149886
6.9,-73.998303,40.761007,-73.98365,40.762518,1,1.245887535
7.5,-73.996765,40.725578,-73.98941,40.747571,1,2.523595211
8,-73.989903,40.748669,-73.972757,40.755955,2,1.656516664
8.5,-73.978909,40.777624,-73.974358,40.752275,1,2.845512501
3.3,-73.884153,40.956018,-73.884263,40.954298,1,0.191538334
14.1,-73.989832,40.729638,-73.943608,40.795305,5,8.277422433
8.9,-73.977826,40.77376,-73.979677,40.747155,1,2.963375939
31.47,-74.002466,40.739853,-73.861555,40.768299,1,12.2873351
15.7,-73.977123,40.790223,-74.004312,40.725593,1,7.544950179
4.1,-73.961256,40.768734,-73.953952,40.772835,1,0.76592032
6.5,-74.004167,40.738093,-74.002775,40.726977,1,1.241984939
5,-73.96438,40.770633,-73.968487,40.760986,1,1.127435565
10.1,-73.962555,40.804948,-73.986943,40.771017,1,4.296793688
6.9,-73.97599,40.74464,-73.995457,40.749598,1,1.730651432
22.9,-73.978074,40.754566,-73.901805,40.697573,1,9.028810371
2.9,-74.00795,40.723546,-74.007214,40.728234,2,0.525123232
11.7,-73.981996,40.777135,-73.982923,40.744773,1,3.600467014
4.5,-73.999519,40.733535,-73.990233,40.734611,1,0.791759294
8.1,-73.996233,40.723388,-73.984981,40.744778,2,2.561252646
4.1,-74.001335,40.720478,-74.003373,40.713923,1,0.749081996
5.5,-73.976723,40.754207,-73.985882,40.757087,1,0.835553947
5.3,-73.99594,40.758885,-73.987583,40.775742,1,2.002812801
10.5,-73.98278,40.770273,-73.973443,40.743668,5,3.062051041
7.3,-73.973413,40.743708,-73.98522,40.741583,0,1.022701614
7,-73.984708,40.779575,-73.970467,40.79576,1,2.163166354
10.5,-73.987415,40.722665,-73.992222,40.749262,1,2.985992511
9.7,-73.999893,40.733141,-73.966985,40.761109,1,4.167431779
13.5,-73.948171,40.789641,-73.967907,40.757017,1,3.991446477
4.5,-73.949702,40.768533,-73.949568,40.776077,5,0.839193777
15,-74.006605,40.739338,-73.961043,40.764229,1,4.733302242
7.5,-74.002222,40.734365,-73.990214,40.737442,1,1.06835961
11.7,-74.00919,40.717057,-73.990245,40.766782,1,5.756729561
25,-73.95152283,40.78352356,-73.98284912,40.72256851,2,7.275706381
10.1,-73.995421,40.763771,-73.963378,40.757634,1,2.784596025
6.5,-73.973248,40.764215,-73.989488,40.769893,5,1.506834991
5.5,-73.97629,40.78868,-73.97094,40.7883,3,0.452528687
6.5,-73.979691,40.749336,-73.994265,40.729236,1,2.550894377
