instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,fare_amount,passenger_count,distance
6610,10/7/2011,4,0,10,23,0,5,1,1,0.5,0.4848,0.63,0,23,113,136,8.1,1,3.063387765
1249,2/25/2011,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2,7.5,1,2.264340573
3609,6/4/2011,2,0,6,6,0,6,0,1,0.54,0.5152,0.6,0,11,17,28,8.1,2,2.869942905
13512,7/22/2012,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0,6,10,16,4.5,1,0.91438338
15123,9/27/2012,4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0,12,546,558,16,1,5.363817561
5375,8/16/2011,3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0,48,232,280,8.1,1,0
16589,11/28/2012,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154,8.5,1,1.91168557
17093,12/19/2012,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,4,84,88,7.3,1,1.84602116
6218,9/21/2011,3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,43,142,185,8.5,2,1.626820077
3569,6/2/2011,2,0,6,14,0,4,1,1,0.78,0.6667,0.24,0.3284,43,142,185,9.3,1,3.82297608
5443,8/19/2011,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0,66,261,327,11.7,2,5.154973931
16688,12/3/2012,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,12.5,3,4.805522702
1315,2/27/2011,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59,6,1,0.721209739
13392,7/17/2012,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0,0,7,7,10,1,2.072699924
10182,3/5/2012,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260,6.1,2,0
4993,7/31/2011,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,96,6.5,1,1.415252994
5231,8/10/2011,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,59,253,312,6.9,2,0
4278,7/2/2011,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0,5,21,26,9.5,1,2.520496823
6418,9/29/2011,4,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,17,64,81,5.5,2,0.861458153
13953,8/9/2012,3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201,281,7.5,1,2.017118027
16172,11/11/2012,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,262,424,686,45.3,2,15.93973844
14634,9/6/2012,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217,7.5,1,1.616557996
13806,8/3/2012,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,82,167,249,6.9,1,1.869778864
9901,2/22/2012,1,1,2,13,0,3,1,1,0.42,0.4242,0.54,0.2985,15,175,190,3.7,1,1.049812447
8997,1/15/2012,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15,131,146,11.7,1,5.307440793
8586,12/29/2011,1,0,12,12,0,4,1,2,0.26,0.2727,0.56,0.1045,12,118,130,5.3,1,1.047831324
5847,9/6/2011,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,0,2,2,7,2,2.659012101
135,1/6/2011,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,7,5,1.425199155
4415,7/7/2011,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,61,224,285,5,1,1.013344058
288,1/13/2011,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,16,1,3.682067077
7473,11/12/2011,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642,23,78,101,6.6,2,1.706233067
8823,1/8/2012,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,27,181,208,12.5,1,6.042477838
10128,3/3/2012,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0,0,44,44,5.7,1,1.654358925
12011,5/20/2012,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502,11.7,1,6.982826288
365,1/16/2011,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,13.3,2,4.515424112
10716,3/27/2012,2,1,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,37,147,184,8,2,1.542893878
1431,3/4/2011,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64,70,12,1,3.192261936
11479,4/28/2012,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,96,262,358,22.9,1,0
5099,8/5/2011,3,0,8,8,0,5,1,1,0.7,0.6515,0.65,0.2239,39,415,454,11.3,1,2.537863755
5624,8/27/2011,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12,5.5,1,0.846986498
14043,8/13/2012,3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,11,425,436,5.5,1,0.998073006
2462,4/17/2011,2,0,4,11,0,0,0,1,0.46,0.4545,0.41,0.4179,119,185,304,7,1,1.401792277
11843,5/13/2012,2,1,5,15,0,0,0,1,0.72,0.6515,0.45,0.3582,190,309,499,5.7,4,1.218554185
8935,1/13/2012,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7,6.1,1,1.503711856
5016,8/1/2011,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,42,178,220,11,3,0.790777199
16618,11/30/2012,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0,0,3,3,17.5,1,5.146543797
3359,5/24/2011,2,0,5,20,0,2,1,1,0.66,0.6212,0.74,0.0896,39,241,280,9,1,3.708288946
13199,7/9/2012,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,0,5,5,8.1,2,3.29784348
15047,9/24/2012,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5,6.5,3,1.012452109
15181,9/29/2012,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,256,456,712,8.5,1,2.205427848
11563,5/1/2012,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0,16,79,95,10.5,1,3.665921025
8864,1/10/2012,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,14.1,2,3.025831608
15343,10/6/2012,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647,7.3,1,2.142400529
1910,3/25/2011,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,9,228,237,8.1,1,1.898460917
16857,12/10/2012,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4,8.5,1,1.070942187
14724,9/10/2012,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488,7.7,1,2.572569186
7807,11/26/2011,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0,20,72,92,10,1,3.242896483
7730,11/23/2011,4,0,11,16,0,3,1,2,0.4,0.4091,0.62,0.4627,4,169,173,8.5,1,1.59588176
3504,5/30/2011,2,0,5,21,1,1,0,1,0.74,0.697,0.7,0.1343,42,107,149,6.9,2,2.284216525
13179,7/8/2012,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0,19,33,52,6.5,5,2.449235304
4029,6/21/2011,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469,536,7.5,1,1.507584502
16365,11/19/2012,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217,5.3,2,1.502178134
15409,10/9/2012,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19,25.3,1,12.24738401
4235,6/30/2011,3,0,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,44,511,555,10.9,1,2.177586242
16648,12/1/2012,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256,4.1,1,0.369142389
13534,7/23/2012,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,14.9,1,5.825002417
1466,3/6/2011,1,0,3,9,0,0,0,2,0.42,0.4242,1,0.2836,4,18,22,5,5,0.795579912
17249,12/26/2012,1,1,12,13,0,3,1,3,0.22,0.197,0.87,0.3284,0,15,15,12.5,4,1.827688914
7014,10/24/2011,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118,129,5.7,1,1.259985898
640,1/29/2011,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,4,28,32,8.5,4,3.100099067
12475,6/8/2012,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,52,163,215,4.5,5,0.997549752
4593,7/15/2011,3,0,7,6,0,5,1,2,0.6,0.5909,0.73,0.1045,12,108,120,22.5,1,11.10349308
11715,5/8/2012,2,1,5,7,0,2,1,1,0.52,0.5,0.72,0.2836,21,442,463,16.5,5,5.419524611
9045,1/17/2012,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,12,451,463,7,1,2.039250037
12813,6/23/2012,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123,9.3,1,0.881571522
8532,12/27/2011,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8,4.5,2,0.995883779
1365,3/2/2011,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1,4,30.9,1,14.00056201
12372,6/4/2012,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448,8.5,1,1.693705475
34,1/2/2011,1,0,1,10,0,0,0,2,0.36,0.3485,0.81,0.2239,7,46,53,9,1,2.421597425
408,1/18/2011,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,1,19,20,15.7,5,8.744845545
14174,8/18/2012,3,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,225,329,554,8.5,3,2.5792691
7319,11/6/2011,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,5.3,1,1.355006456
2859,5/4/2011,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27,4.9,1,0.498246144
10998,4/8/2012,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,71,108,179,14.9,3,5.238092168
3890,6/15/2011,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0,17,90,107,8.9,1,1.914917423
12917,6/27/2012,3,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282,6.5,1,6.813241826
11407,4/25/2012,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,42,177,219,13,1,1.243299335
14081,8/14/2012,3,1,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,56,252,308,11.3,1,3.033929761
6976,10/23/2011,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12,10.5,1,2.904348169
3924,6/17/2011,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224,14.1,3,2.196753813
9608,2/10/2012,1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,3,61,64,4.9,1,0.839741695
10501,3/18/2012,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554,12.5,1,5.020220888
1680,3/15/2011,1,0,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,14,74,88,10.1,3,2.328904623
5450,8/19/2011,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88,106,8,2,2.257960068
14589,9/5/2012,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13,8.9,1,3.619094289
3158,5/16/2011,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0,56,129,185,18.5,1,5.002646883
11741,5/9/2012,2,1,5,9,0,3,1,2,0.6,0.5606,0.83,0,40,285,325,16.5,1,5.238066821
3509,5/31/2011,2,0,5,2,0,2,1,2,0.66,0.5909,0.94,0.1343,5,7,12,17.5,1,5.173659515
15754,10/23/2012,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,12.5,1,4.201021754
10068,2/29/2012,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76,6.1,5,0.927760967
6719,10/12/2011,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62,8.9,1,4.149451819
11572,5/2/2012,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0,26,640,666,5.7,3,1.605376246
1394,3/3/2011,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220,50,1,18.55596945
808,2/6/2011,1,0,2,2,0,0,0,1,0.26,0.2273,0.6,0.3284,0,20,20,9.5,1,2.028651111
13409,7/17/2012,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,10.9,5,4.534689056
15522,10/13/2012,4,1,10,22,0,6,0,1,0.4,0.4091,0.62,0,33,156,189,7.7,1,2.625017045
16347,11/18/2012,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129,21.3,2,7.075497879
15808,10/25/2012,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347,5.7,5,1.164770335
10847,4/2/2012,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,0,5,5,11.3,3,3.910630563
15663,10/19/2012,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232,37,2,12.62974427
2871,5/4/2011,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124,5.3,1,1.149463852
6730,10/12/2011,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,13,41,54,4.1,3,0.671393692
7002,10/24/2011,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378,398,14.5,1,4.331559585
15639,10/18/2012,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,42,471,513,11.3,1,2.591284718
12245,5/30/2012,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,23,282,305,28,1,8.532090022
5332,8/15/2011,3,0,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,1,9,10,33.8,1,9.598390259
4635,7/17/2011,3,0,7,0,0,0,0,1,0.66,0.6212,0.65,0.2239,34,91,125,7.5,1,1.560717621
5163,8/8/2011,3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,13,17,30,6,1,1.382220221
9327,1/29/2012,1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,73,215,288,15.5,3,2.428810169
12894,6/26/2012,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,37,153,190,15.7,2,5.979351299
2580,4/22/2011,2,0,4,9,0,5,1,3,0.34,0.303,0.61,0.2985,17,178,195,17.5,2,6.129759124
2214,4/7/2011,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0,0,7,7,8.5,2,2.620566495
16101,11/8/2012,4,1,11,14,0,4,1,1,0.44,0.4394,0.18,0.4179,33,149,182,18.5,1,2.698568469
941,2/11/2011,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0,7,94,101,4.9,1,1.071106365
15668,10/20/2012,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123,8.5,1,3.935650068
15990,11/3/2012,4,1,11,22,0,6,0,1,0.32,0.3333,0.57,0.1045,13,133,146,4.9,1,0.746596586
447,1/20/2011,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70,11.3,1,5.044412152
2495,4/18/2011,2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165,8.5,1,2.232103534
7043,10/26/2011,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9,12,6.5,1,2.512329808
782,2/5/2011,1,0,2,0,0,6,0,2,0.24,0.2424,0.7,0.1642,3,36,39,3.7,2,0.65188482
13403,7/17/2012,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,29.7,1,13.62213298
10524,3/19/2012,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.194,60,200,260,11.3,5,4.588505569
1037,2/15/2011,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0,5,61,66,7.7,1,2.387241477
7784,11/25/2011,4,0,11,22,0,5,1,1,0.34,0.3485,0.71,0.0896,12,46,58,18.5,1,5.700609336
17021,12/16/2012,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33,79,1,17.38565418
5355,8/16/2011,3,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,8,23,31,6.5,5,3.061982187
16303,11/17/2012,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106,14.5,1,6.073461264
13425,7/18/2012,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0,49,154,203,7,1,2.024786622
13813,8/3/2012,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,95,646,741,26.7,1,9.966881904
13870,8/6/2012,3,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343,0,5,5,4.5,1,1.188857191
9030,1/17/2012,1,1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537,0,12,12,25.7,6,9.330840927
9641,2/11/2012,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,12,112,124,28.5,6,11.64427643
14824,9/14/2012,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,3.5,1,0.443024964
15035,9/23/2012,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375,640,19.5,2,5.72024478
2497,4/18/2011,2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,9,81,90,19,5,2.737466529
5598,8/26/2011,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11,5.7,1,1.521849174
14768,9/12/2012,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,7.3,2,2.323688355
565,1/25/2011,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0,14,208,222,6.5,1,1.805984175
6362,9/27/2011,4,0,9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,35,170,205,14.1,1,4.430289231
16869,12/10/2012,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236,4.1,2,0.567225615
11251,4/18/2012,2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0,14,56,70,4.9,1,0.816206782
7332,11/7/2011,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0,0,2,2,6.5,1,0
2916,5/6/2011,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188,5.5,5,1.00706347
11080,4/11/2012,2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284,22,213,235,5.3,1,1.030032229
7411,11/10/2011,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211,3.7,1,0.847073108
12393,6/5/2012,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,66,201,267,6.5,2,1.594501177
4758,7/22/2011,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7,9.7,1,4.992478272
6778,10/14/2011,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,20.1,1,1.437937168
14705,9/9/2012,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206,11,2,2.481192321
15101,9/26/2012,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,27,307,334,7,1,1.719336714
2181,4/5/2011,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,27,246,273,8.5,3,2.475998942
14200,8/19/2012,3,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.194,61,213,274,4.2,1,0.993839356
7151,10/30/2011,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232,345,5.7,2,0.845094797
15534,10/14/2012,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,150,278,428,19.5,1,5.411463896
935,2/11/2011,1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,21,89,110,7.5,1,2.084237116
14094,8/15/2012,3,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.194,70,163,233,6.1,1,1.811508083
1474,3/6/2011,1,0,3,17,0,0,0,3,0.34,0.303,1,0.2985,2,23,25,9.3,1,2.143886593
14044,8/13/2012,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673,7.3,1,2.359610839
7850,11/28/2011,4,0,11,17,0,1,1,1,0.58,0.5455,0.56,0.194,24,444,468,11.3,1,2.739951213
5404,8/18/2011,3,0,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642,13,11,24,10,1,2.870520091
4845,7/25/2011,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,19,1,7.749056602
11162,4/15/2012,2,1,4,6,0,0,0,1,0.5,0.4848,0.63,0.1343,5,11,16,7.9,1,1.383574453
1625,3/13/2011,1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3,3,13,1,5.072962631
16010,11/4/2012,4,1,11,18,0,0,0,1,0.36,0.3485,0.43,0.2239,31,206,237,5.5,2,1.280126776
14300,8/24/2012,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0,27,84,111,8.1,5,2.017213873
12581,6/13/2012,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352,8.9,1,2.060049117
4499,7/11/2011,3,0,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,35,385,420,12.1,1,4.772242447
5272,8/12/2011,3,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,74,179,253,6,5,1.231741381
7219,11/2/2011,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0,15,213,228,8.5,2,2.291027765
14765,9/12/2012,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,10,1,3.669707883
12294,6/1/2012,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155,204,10,1,3.41236333
17102,12/20/2012,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0,14,585,599,14.5,1,6.250469032
8379,12/20/2011,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411,8.1,1,0.518338885
12118,5/25/2012,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0,7,16,23,20,1,6.569129732
11833,5/13/2012,2,1,5,5,0,0,0,1,0.52,0.5,0.72,0.194,4,8,12,4.5,1,0.223510387
16394,11/20/2012,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0,23,361,384,11.3,1,3.008431931
2055,3/31/2011,2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194,6,52,58,7.5,1,1.520235986
14651,9/7/2012,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331,15.5,2,3.416493511
7017,10/24/2011,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9,50,59,8.5,1,2.285313434
15740,10/23/2012,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37,49.8,1,19.90655331
4853,7/26/2011,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7,5.7,1,0.938830736
10420,3/15/2012,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117,8.5,6,2.125583211
13503,7/21/2012,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,6.1,2,0.828770024
8803,1/7/2012,1,1,1,14,0,6,0,1,0.5,0.4848,0.42,0.2836,156,356,512,8,6,3.166562712
2884,5/5/2011,2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,4,6,10,11.5,1,2.542935908
543,1/24/2011,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145,153,4.5,1,1.201127574
2142,4/4/2011,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1,2,10,1,3.555781526
4603,7/15/2011,3,0,7,16,0,5,1,1,0.72,0.6667,0.51,0.194,96,265,361,5.5,6,1.25651424
8287,12/16/2011,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106,8.9,1,4.792915482
3076,5/13/2011,2,0,5,1,0,5,1,1,0.52,0.5,0.83,0.1642,5,15,20,6.9,1,1.205972679
14714,9/10/2012,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180,8.5,1,3.016462705
11222,4/17/2012,2,1,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,105,670,775,7.7,2,2.783251987
12394,6/5/2012,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276,8.1,1,1.881193378
1443,3/5/2011,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,48,63,4.5,1,1.231318632
7965,12/3/2011,4,0,12,12,0,6,0,1,0.36,0.3788,0.5,0,78,280,358,20.5,1,3.752414265
11491,4/28/2012,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42,4.5,2,0.632743199
5766,9/2/2011,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,82,299,381,5.7,1,1.525131065
4511,7/11/2011,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.4179,42,194,236,12.5,1,3.375568346
1325,2/28/2011,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87,10,1,2.24463811
5911,9/8/2011,3,0,9,19,0,4,1,3,0.62,0.5152,1,0.3284,1,51,52,6,3,0.839536498
15541,10/14/2012,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,193,346,539,6,2,0.89728448
1968,3/27/2011,2,0,3,19,0,0,0,1,0.3,0.2879,0.31,0.2239,23,80,103,21.5,1,3.968166916
11413,4/25/2012,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,68,664,732,6.5,1,1.947478497
4275,7/2/2011,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31,84,115,5.7,1,1.225753383
7451,11/12/2011,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,9,45,54,7,6,0.897818961
2179,4/5/2011,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,6,62,68,12.1,1,3.988153613
5793,9/3/2011,3,0,9,19,0,6,0,1,0.7,0.6667,0.74,0.1343,147,148,295,7,1,1.537395299
10897,4/4/2012,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,1,10.5,3,0
762,2/4/2011,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045,0,1,1,8.5,1,1.697173268
4072,6/23/2011,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,37,149,186,5.3,1,1.190564048
3165,5/16/2011,2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,55,398,453,4.5,4,1.520222616
12361,6/4/2012,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0,2,33,35,10,2,3.294751045
3663,6/6/2011,2,0,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,25,128,153,8.9,1,3.491967872
10814,3/31/2012,2,1,3,16,0,6,0,2,0.5,0.4848,0.63,0.2985,243,292,535,8.1,1,4.207759566
337,1/15/2011,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,4,1,0.789359181
9188,1/23/2012,1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6,270,276,12,3,2.90380545
12368,6/4/2012,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,62,220,282,4.5,1,1.429613078
6455,10/1/2011,4,0,10,12,0,6,0,2,0.4,0.4091,0.82,0.2537,28,130,158,10.1,1,3.15708324
13280,7/12/2012,3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,71,221,292,7.5,5,1.237145049
